Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0.01007080078125;6.87355498264594;1E-06;0.01025390625;1;1;0.0150788637114689;-0.000110926852561533
0.0201416015625;6.97426298239168;2.19268798828125E-06;0.02021484375;1;2;0.0150788637114689;-0.000110926852561533
0.03021240234375;7.07497098213742;2.55035400390625E-06;0.030316162109375;1;3;0.0150788637114689;-0.000110926852561533
0.040283203125;7.17567898188315;2.78076171875E-06;0.040399169921875;1;4;0.0150788637114689;-0.000110926852561533
0.05035400390625;7.27638698162889;2.955322265625E-06;0.05084228515625;1;5;0.0150788637114689;-0.000110926852561533
0.0604248046875;7.37709498137463;3.1121826171875E-06;0.06097412109375;1;6;0.0150788637114689;-0.000110926852561533
0.07049560546875;7.47780298112036;3.25225830078125E-06;0.071044921875;1;7;0.0150788637114689;-0.000110926852561533
0.08056640625;7.5785109808661;3.3831787109375E-06;0.0810546875;1;8;0.0150788637114689;-0.000110926852561533
0.09063720703125;7.67921898061184;3.53851318359375E-06;0.0911865234375;1;9;0.0150788637114689;-0.000110926852561533
0.1007080078125;7.77992698035757;3.68865966796875E-06;0.101287841796875;1;10;0.0150788637114689;-0.000110926852561533
0.11077880859375;7.88063498010331;3.83819580078125E-06;0.111328125;1;11;0.0150788637114689;-0.000110926852561533
0.120849609375;7.98134297984905;3.995361328125E-06;0.121429443359375;1;12;0.0150788637114689;-0.000110926852561533
0.13092041015625;8.08205097959478;4.1741943359375E-06;0.131683349609375;1;13;0.0150788637114689;-0.000110926852561533
0.1409912109375;8.18275897934052;4.34600830078125E-06;0.1417236328125;1;14;0.0150788637114689;-0.000110926852561533
0.15106201171875;8.28346697908626;4.53399658203125E-06;0.15185546875;1;15;0.0150788637114689;-0.000110926852561533
0.1611328125;8.38417497883199;4.7210693359375E-06;0.1619873046875;1;16;0.0150788637114689;-0.000110926852561533
0.17120361328125;8.48488297857773;4.91851806640625E-06;0.172027587890625;1;17;0.0150788637114689;-0.000110926852561533
0.1812744140625;8.58559097832347;5.11810302734375E-06;0.182098388671875;1;18;0.0150788637114689;-0.000110926852561533
0.19134521484375;8.6862989780692;5.3216552734375E-06;0.1922607421875;1;19;0.0150788637114689;-0.000110926852561533
0.201416015625;8.78700697781494;5.53497314453125E-06;0.202362060546875;1;20;0.0150788637114689;-0.000110926852561533
0.21148681640625;8.88771497756068;5.74737548828125E-06;0.212493896484375;1;21;0.0150788637114689;-0.000110926852561533
0.2215576171875;8.98842297730641;5.97442626953125E-06;0.22265625;1;22;0.0150788637114689;-0.000110926852561533
0.23162841796875;9.08913097705215;6.20147705078125E-06;0.232696533203125;1;23;0.0150788637114689;-0.000110926852561533
0.24169921875;9.18983897679789;6.4300537109375E-06;0.2418212890625;1;24;0.0150788637114689;-0.000110926852561533
